,,logFC,betweenness,pagerank,closeness,katz,eigenvector,eigentrust
down,HSPE1P13,0.04478992834805967,,,,,,
down,RP11-361A23.3,0.044784167831482896,,,,,,
down,RP11-61K20.1,0.044764054572807244,,,,,,
down,XXBAC-BCX105D18.9,0.04474338846335266,,,,,,
down,NLRP14,0.04472017433289033,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP11-390K5.1,0.04470400642519157,,,,,,
down,RP11-361M4.1,0.04466639458099661,,,,,,
down,HAUS6P1,0.04459501007526065,,,,,,
down,ANAPC10P1,0.0445812004803843,,,,,,
down,KDM4E,0.04452466898265958,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP11-535M15.2,0.04450309950445422,,,,,,
down,MARK2P10,0.04442625904154213,,,,,,
down,VDAC2P1,0.04441267497433932,,,,,,
down,AC124312.1,0.044406937908401944,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,FAM71C,0.044398140637159245,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,AC016582.2,0.04438016456888902,,,,,,
down,RP11-15J10.9,0.044368855667219514,,,,,,
down,C4ORF47,0.0443646799859336,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,UPP2,0.044321538875812416,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,PRRT2,0.044243441760976165,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,PCDHB18P,0.0440965531178481,,,,,,
down,NCAM2,0.04406935084384536,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,ADCY5,0.04406613242750121,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,ADGRG3,0.04404541601515213,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,ZNRF4,0.043996468350927465,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,HIC2,0.043936965084274526,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,SYT9,0.043856339343166656,0.0,0.06507599437240284,0.050301325213363654,0.05190450763767451,3.015837757024054e-06,0.040451310349376345
down,HMGB3P3,0.04379454294882976,,,,,,
down,SPNS3,0.04374932297405018,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP3-403A15.1,0.04374667054494108,,,,,,
down,KRT33A,0.04372580804295759,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RAPGEF4,0.0436842516155993,0.0,0.1670317485374576,1.0,0.04897175807391507,2.509852907757071e-252,0.12270005776434548
down,PROK2,0.043618368253431156,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,C2ORF40,0.043602578980936224,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,GRK3,0.04352072211178748,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP11-62H7.2,0.043520710379574334,,,,,,
down,RAB33A,0.043508669478271506,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RPL12P40,0.043471936803688216,,,,,,
down,AC007228.8,0.04347086209185977,,,,,,
down,SCML2,0.043429920805504035,0.0,0.10695959438732539,0.39966309750158446,0.07955204831894314,8.146957878703489e-65,0.10050389476681276
down,AL121578.7,0.04339046055080209,,,,,,
down,THA1P,0.04327874096384646,,,,,,
down,PSMA6P1,0.04325166598966493,,,,,,
down,SYT14P1,0.04324412947947309,,,,,,
down,BOLA2P3,0.04319707135310222,,,,,,
down,SCN2B,0.04317985275536762,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP11-697H9.5,0.043085168798541046,,,,,,
down,PAFAH1B3,0.043067422682392054,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,GNGT1,0.042995399078793045,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,PPP1R8P1,0.04284837391506505,,,,,,
down,AC025750.5,0.042842972038845545,,,,,,
down,AVPR1B,0.042840418212254566,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,DEFB109P1,0.04282729502387325,,,,,,
down,RP11-236F9.2,0.0428077322171003,,,,,,
down,RP11-351I21.7,0.04279724360128942,,,,,,
down,RAB28P5,0.0427734059532959,,,,,,
down,EPB41L4A,0.042770174993724125,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RPS6KL1,0.04275342702803675,0.0,0.07571009677443993,0.06045796096676541,0.049848022610746945,0.007258419050800483,0.03994566897000717
down,AC060834.2,0.04271629705189059,,,,,,
down,PCDHGB6,0.04268331319943777,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,HCN3,0.04265568502864295,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP11-379K17.5,0.04261431108782565,,,,,,
down,ATP13A5,0.042455775739137724,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,SOWAHA,0.0424380530559017,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,EIF4HP2,0.04233712643576648,,,,,,
down,NR2F1,0.042273685198710026,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,OR6M2P,0.04227019634114809,,,,,,
down,POU5F1P4,0.04220601677004357,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,TBC1D3H,0.04217405037746816,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,PROKR2,0.04212015272965977,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP3-337H4.6,0.04210417090494625,,,,,,
down,AC002310.10,0.042067146246160064,,,,,,
down,SERPINF2,0.042045498474018644,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,TMEM235,0.042031022353355096,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP5-1115A15.2,0.04201501408642164,,,,,,
down,PSMA2P1,0.04194082319369488,,,,,,
down,PSMC1P13,0.04190510267149358,,,,,,
down,HRASLS,0.041871632779169415,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,KCNJ6,0.04186434161620331,0.0,0.13077560028736718,0.03416740415685769,0.07925771837043749,0.0018415339021751631,0.07541280000847378
down,FUNDC2P2,0.04182937185455668,,,,,,
down,OR2M1P,0.041771653563778155,,,,,,
down,C10ORF82,0.041769654757937175,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,CLEC5A,0.041766393512014444,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RPL6P7,0.041763586214957266,,,,,,
down,SESN3,0.0417472213826518,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,KCND3,0.0415527977386225,0.0,0.10060063772733144,0.3007840782665513,0.04926561822096254,4.358116321524082e-147,0.09576589874290338
down,KIAA1324L,0.041444897024498356,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,AC109829.1,0.04139717175543403,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP11-529H20.3,0.04132230239073156,,,,,,
down,NXF4,0.04128563474604463,,,,,,
down,VN1R81P,0.04124829584433254,,,,,,
down,GUCY2F,0.041084246645366085,0.0,0.10157174524777071,0.26063770955458293,0.049262737231218434,3.428469861548356e-153,0.07920292758688235
down,AMD1P1,0.041015767931067426,,,,,,
down,OR5BJ1P,0.04099967576248223,,,,,,
down,RP11-440K22.1,0.04098789079288462,,,,,,
down,ETNK1,0.04098110614066594,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,SMR3B,0.04096508955198766,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,MTND2P23,0.040848420383436584,,,,,,
down,HNRNPCP10,0.04084259716438887,,,,,,
down,RAD9A,0.040839181295971555,0.0,0.12409584296711396,0.6397978585009506,0.04925979862213614,1.878094916683104e-201,0.1067547046355227
down,NMNAT3,0.04082307790498868,0.0,0.06094336624099757,0.04099047677323171,0.04988976831487468,0.05735668131568254,0.03857321379743852
down,RP11-213G2.3,0.04081713475278739,,,,,,
down,ZNF91,0.040799622729850465,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP11-6K23.1,0.040792161868926924,,,,,,
down,NLRP2B,0.04078366101776379,,,,,,
down,ADGRG4,0.040757851210975166,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,EAF2,0.040634792487797056,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,OR9A3P,0.04063083877426868,,,,,,
down,AC073464.7,0.04062928787626299,,,,,,
down,PGGT1BP1,0.04062575267209245,,,,,,
down,LCN9,0.04061069661049327,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,VSX1,0.04060304733180345,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,BEX4,0.04052999659704759,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,AMY2A,0.040510182398383054,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,CTD-2311A18.1,0.04050554215964372,,,,,,
down,RP11-204M4.2,0.04045005483057337,,,,,,
down,RP11-397E7.2,0.04030255306726799,,,,,,
down,PIK3C2B,0.04020538851001246,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,TTC25,0.04017373860148915,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,ANKFN1,0.04013411798176739,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,CTD-2012B7.1,0.04008514627694432,,,,,,
down,AF038458.4,0.04006499687328005,,,,,,
down,UGT2B7,0.04006457812763217,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,WASF2,0.04000964254824943,0.0,0.1670317485374576,1.0,0.04897175807391507,2.509852907757071e-252,0.12270005776434548
down,RP11-54D18.4,0.03997870855091323,,,,,,
down,CACNB4,0.03994812916852536,0.007103823466293844,0.2965454197264772,0.03858637570753222,0.1662987286613662,1.0156433539271409e-07,0.16375557243220887
down,EIF5A2P1,0.03992623317618088,,,,,,
down,RP11-281O15.2,0.03992112447408483,,,,,,
down,RP1-182O16.1,0.03990202952783101,,,,,,
down,OR7E101P,0.03987833989057818,,,,,,
down,KB-1269D1.8,0.03982807825366816,,,,,,
down,LDHBP3,0.03982482546861654,,,,,,
down,DPF1,0.03978673062283958,0.0,0.12409584296711396,0.6397978585009506,0.04925979862213614,1.878094916683104e-201,0.1330316584582158
down,RP5-967N21.7,0.03977853318112218,,,,,,
down,TACR3,0.039769723176410615,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,LRRC18,0.03975029303744507,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,FAM231B,0.03974642438855677,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,DEFB108B,0.039722366330905506,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,ZNF33BP1,0.039718988104501474,,,,,,
down,NPM1P49,0.03963590167675715,,,,,,
down,C1ORF189,0.03951669881177525,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,ADCY8,0.039458579655220316,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,SNX18P2,0.03945746047173515,,,,,,
down,RPL17P35,0.039348731681674964,,,,,,
down,RP11-449H3.1,0.03932162680827747,,,,,,
down,WDR87,0.039258244586817065,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,TOMM20L,0.039245370521352546,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,CTC-479C5.11,0.03920366846462767,,,,,,
down,SKAP1,0.03907414161811057,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP11-342M1.7,0.039023299102578235,,,,,,
down,CHCHD3P3,0.039016756547610276,,,,,,
down,WI2-2118C23.2,0.0390115249289095,,,,,,
down,AOAH,0.039001939516158185,0.0,0.06017193942553567,0.019432248862413293,0.051619385028561116,0.00014957203830801835,0.030771889658629908
down,GOLGA6L16P,0.03896546024186581,,,,,,
down,CADM1,0.03892098470413907,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,CTD-2649C14.1,0.038886196491734054,,,,,,
down,TMPOP2,0.03887684159819901,,,,,,
down,NT5C1A,0.03883552805239002,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,ZFP2,0.0387694583263585,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP5-1049N15.2,0.03871590713134965,,,,,,
down,MAK,0.03860986794101179,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,ATOH7,0.03858548950433713,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,ARVCF,0.038576601807675054,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,SLC4A8,0.038574918689759236,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,SLC25A15P3,0.03850526812329444,,,,,,
down,SOX10,0.03850326393854234,0.0009900799256158683,0.2181466477250482,0.14861312009315614,0.10805849757725561,2.7150711062388862e-77,0.10504871367364395
down,AL356053.1,0.03844296576445519,,,,,,
down,SSX5,0.03843972889905711,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP11-74E24.2,0.03838751060333212,,,,,,
down,HSD3BP5,0.038380113000583915,,,,,,
down,RP11-490K7.4,0.038370409506924885,,,,,,
down,RP3-426I6.2,0.03836047557577155,,,,,,
down,UNC13C,0.03835407871627622,0.0,0.08306927064036042,0.027250713917821565,0.04926856121778167,1.3767601591190882e-08,0.05757088276509502
down,CYP39A1,0.038322966213609116,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,OR4D6,0.03830138416665532,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,OACYLP,0.038243799743532814,,,,,,
down,AC079741.2,0.038210650356695075,,,,,,
down,NPBWR2,0.03814384381027597,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,BPIFC,0.03811018885463982,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,CTD-2538A21.1,0.038036923103599324,,,,,,
down,AC006116.14,0.038034557071725816,,,,,,
down,TMEM14DP,0.03800273002457638,,,,,,
down,COL20A1,0.03794245204386523,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,FAM8A4P,0.03789472972716226,,,,,,
down,TIAM1,0.03789421436886545,0.0,0.12409584296711396,0.6397978585009506,0.04925979862213614,1.878094916683104e-201,0.12270005776434548
down,RPL5P34,0.03788215502451239,,,,,,
down,ZNF519,0.03785045634474207,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,WIPF3,0.037766508343928806,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP11-555H23.1,0.03774924516160294,,,,,,
down,RP11-548K12.2,0.03764470834218758,,,,,,
down,USP9YP28,0.03757097462130393,,,,,,
down,ZNF33CP,0.0375702113939792,,,,,,
down,GAREM2,0.03753212360003491,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP11-758M4.3,0.03750399435770427,,,,,,
down,FAM182B,0.0374677895740545,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,PCDH20,0.037446420257099655,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RPL21P10,0.03742204556533599,,,,,,
down,RP11-456J20.2,0.03737492350101573,,,,,,
down,ZNF737,0.03735345353366459,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,MCFD2P1,0.03729022667430662,,,,,,
down,NEU4,0.03720052217084727,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,MIPEPP1,0.037194024708837425,,,,,,
down,SYT16,0.03718824610536722,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,GLYATL1,0.037159165894367796,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,CCDC178,0.03711154256317126,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,SLC2A3P2,0.037074457532840305,,,,,,
down,WDR86,0.0370470181505754,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP11-335E8.1,0.03704340815166168,,,,,,
down,TTC9,0.03690201644387445,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,AIF1,0.03689866113020937,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,XPR1,0.03688232349977888,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,CHEK2P2,0.03687573039563796,,,,,,
down,RPL23AP52,0.036850922637692546,,,,,,
down,AC013410.1,0.03684693252250032,,,,,,
down,RPL5P23,0.03679665749643862,,,,,,
down,RP11-35D5.4,0.03679341481071269,,,,,,
down,ZNF428,0.03678216922598487,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP11-967K21.2,0.03676130260157262,,,,,,
down,SDHCP4,0.03675753974253379,,,,,,
down,GAPDHP34,0.03667570781027296,,,,,,
down,STMN1,0.03664156852357847,1.7821438661085633e-05,0.16884112015283254,0.055918344271264006,0.14322288035495578,0.5096783653892418,0.16440568277709744
down,VEGFD,0.03663871401936564,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP11-10L12.1,0.03661052347708882,,,,,,
down,UBA52P5,0.03654408927232278,,,,,,
down,RP11-1084J3.3,0.03653557268588142,,,,,,
down,OTC,0.03652016941522987,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP11-1008M1.1,0.03648658506447805,,,,,,
down,MEIKIN,0.036482678866218365,,,,,,
down,BMP2KL,0.036433036301152494,,,,,,
down,RP3-415N12.1,0.036417738144424255,,,,,,
down,RPS20P5,0.03640272875841083,,,,,,
down,NDUFB11P1,0.03629796751544731,,,,,,
down,LL0XNC01-240C2.1,0.03619134254946241,,,,,,
down,RP3-481A17.1,0.036114168726322976,,,,,,
down,SRL,0.03605850221006224,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,HMGB3P4,0.03604746603309464,,,,,,
down,TRIM64B,0.036027379477830024,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP11-102D18.1,0.03594483991866321,,,,,,
down,ENPP7P11,0.03589411926247699,,,,,,
down,MCRIP2P1,0.035856210294818974,,,,,,
down,PCDHB5,0.03584681504264409,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,MGAT5B,0.035797639416992266,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RPL30P16,0.035790968487845715,,,,,,
down,ALDH7A1P1,0.03570695689469108,,,,,,
down,RP11-268I9.1,0.03563593713257468,,,,,,
down,RP11-317B3.2,0.03561830574160854,,,,,,
down,CFL1P4,0.03556894376005068,,,,,,
down,SPINK8,0.03554718618344102,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,WNT10B,0.03552249758808218,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,PCGF7P,0.03551979219985815,,,,,,
down,TTC6,0.035496634865090804,,,,,,
down,RP11-497J7.1,0.0354828402730937,,,,,,
down,MTRNR2L13,0.03546454944923014,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,SNX18P5,0.03545146715356848,,,,,,
down,KIF18BP1,0.03544273565837183,,,,,,
down,RANP4,0.03537738517292871,,,,,,
down,BCRP3,0.03527920480203467,,,,,,
down,RP1-81D8.5,0.03519043426729487,,,,,,
down,RP11-403P17.5,0.0351601641505741,,,,,,
down,SEPT12,0.03505214355722816,0.0,0.1670317485374576,1.0,0.04897175807391507,2.509852907757071e-252,0.12270005776434548
down,TRO,0.035037556533018044,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,OR5AH1P,0.034998533887529604,,,,,,
down,AC079248.1,0.03498641384370485,,,,,,
down,OOSP1P2,0.034971391111801,,,,,,
down,AIFM3,0.0349625507056632,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,C7ORF57,0.034932718933161494,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP11-848G14.2,0.034924475236735975,,,,,,
down,RP11-334E6.4,0.03492220576426586,,,,,,
down,MTND2P31,0.034900724584642245,,,,,,
down,IMMTP1,0.03489877693350579,,,,,,
down,RP11-627K11.3,0.03489384993997069,,,,,,
down,HSPA8P14,0.034860377073967386,,,,,,
down,SNN,0.03483991683846527,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,GUCY1B2,0.03482012820263569,,,,,,
down,OR14I1,0.034782355795511116,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,CTD-2550O8.5,0.03474975327518859,,,,,,
down,TMPRSS4-AS1,0.034742657637358676,,,,,,
down,ANKRD20A18P,0.03461500647401147,,,,,,
down,IGKV1D-17,0.0346005855985001,,,,,,
down,RP11-249L12.1,0.03457372659768124,,,,,,
down,AC009133.23,0.03455891104562686,,,,,,
down,BCL7A,0.03446790395312971,2.970239776847605e-05,0.25290355967814493,1.0,0.07777581291590696,1.878094916683104e-201,0.12270005776434548
down,RP13-75G22.1,0.03446486886674471,,,,,,
down,TRIM49D1,0.03446200010936459,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,SLC35D3,0.03445589324097684,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,BNIP3P10,0.03443814386186858,,,,,,
down,RP11-181D18.4,0.03441872490971015,,,,,,
down,VDAC1P10,0.034416850655118875,,,,,,
down,PDIK1L,0.03439413234763122,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,NDUFB1P2,0.03439314396203655,,,,,,
down,TRIM51FP,0.03438662249110766,,,,,,
down,TBC1D3F,0.03438134645891702,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,TNNI2,0.034351312549996016,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,AC138035.3,0.034345694601701005,,,,,,
down,ZMAT4,0.034330144044174976,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,ZNF608,0.03432481417509295,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,EPHA10,0.03427789729296074,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,CRYBB1,0.03425893261737745,0.0,0.1670317485374576,1.0,0.04897175807391507,2.509852907757071e-252,0.12270005776434548
down,CARSP1,0.034244235622371055,,,,,,
down,RNF11B,0.03413660533343846,,,,,,
down,PIFO,0.03412918052874778,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RLIMP2,0.03410330442609716,,,,,,
down,RP3-366N23.4,0.034026681784325,,,,,,
down,ICA1,0.03390169857169967,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,CTD-2575K13.6,0.03390082163251257,,,,,,
down,KLHL40,0.03387143176269225,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,CEACAMP5,0.03386366022440543,,,,,,
down,MTND5P1,0.033834876141073805,,,,,,
down,PPP1R1B,0.0338299210292827,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,CREB5,0.033753195820272364,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,MROH8,0.03363409108714688,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,ANKRD46,0.033596012810235804,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,CCDC33,0.03356081392818849,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,DCDC2C,0.03355903000860702,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP11-214N15.5,0.03350856561362525,,,,,,
down,GPR37L1,0.03346769045031095,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,SLC22A25,0.033464145292690095,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,BRSK1,0.03342665355566135,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,SPDYE8P,0.03342133435099315,,,,,,
down,CDH12P2,0.03339051406117452,,,,,,
down,ADAMTS20,0.0333412727983112,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,AC002429.5,0.033196939729272124,,,,,,
down,FAM166B,0.03319646977749291,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP11-109P14.8,0.03319452499446385,,,,,,
down,PMEL,0.03311845106641681,0.0,0.0971312175447768,0.3516361453017112,0.04955368816046235,6.326267639579251e-147,0.09285712144463766
down,TUBB8,0.032975967326504985,3.7127997210595063e-05,0.20875033945769256,0.056081261656429196,0.17239226465256285,0.5889200177790717,0.18282547588261583
down,RP11-674E16.1,0.03297439073730413,,,,,,
down,SOSTDC1,0.03293654855467584,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,XKR6,0.032921127696312114,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,GCSHP3,0.032839107697680475,,,,,,
down,RP11-467D10.2,0.03283906320478147,,,,,,
down,ZNF93,0.03279536617216833,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,MTHFD1P1,0.03272012044583819,,,,,,
down,MAPK8IP1,0.03269656377456179,0.0015148222861922787,0.17732791739061485,0.027760917978441102,0.10864981107717542,2.2555379845597204e-08,0.14266310346431957
down,LINC00264,0.03268509346590673,,,,,,
down,JPH1,0.03268152867741264,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,MARCH11,0.03266935934714535,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,AP002962.1,0.032639666056608285,,,,,,
down,SOCS5P2,0.03260737190245125,,,,,,
down,PTP4A1P3,0.03260451306404144,,,,,,
down,LYG2,0.032586147158358725,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,SNAP23P1,0.03256042645770077,,,,,,
down,SPAG11B,0.03242639577634229,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,PFN1P11,0.03242097406427172,,,,,,
down,SOX8,0.03241630856857525,0.005554348382705022,0.1440001170319346,0.21603063320795152,0.07896025974030607,1.0617861032489827e-76,0.0666274134620933
down,SYNDIG1,0.032367221936748264,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP11-463C8.4,0.03234736557168055,,,,,,
down,LINC00684,0.03231641688605369,,,,,,
down,EFCAB1,0.03228620441215313,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,HECW1,0.03228026683365129,,,,,,
down,CLCN3P1,0.03217573791308212,,,,,,
down,SALL4P6,0.03215791891388334,,,,,,
down,GCOM2,0.03210774075846973,,,,,,
down,RNF2P1,0.03208229143414393,,,,,,
down,AC073900.4,0.032079838085776385,,,,,,
down,SYT11,0.03207477462128658,,,,,,
down,VWC2,0.03205734124837903,,,,,,
down,AMTN,0.032032195285291415,,,,,,
down,RP11-157L3.6,0.03199023760864725,,,,,,
down,PDE6B,0.03198721094186094,,,,,,
down,CLK2P1,0.031895899223309765,,,,,,
down,ELMO2P1,0.031891518178373796,,,,,,
down,NUTF2P6,0.0318902897102353,,,,,,
down,PCDHB10,0.031820764753185266,,,,,,
down,PEBP1P2,0.03181390440810811,,,,,,
down,RP11-723O4.6,0.03180841989445521,,,,,,
down,RP11-366M4.8,0.031701157588535284,,,,,,
down,RAB3IP,0.03169825030500567,,,,,,
down,CLASP2,0.03167808316487769,,,,,,
down,RP11-530N7.2,0.0316627030251434,,,,,,
down,H3F3A,0.03160945774763374,,,,,,
down,BRD9P2,0.03159402540298112,,,,,,
down,ESPN,0.031563168864532615,,,,,,
down,HMGCS1,0.03153524264462565,,,,,,
down,FAM90A2P,0.03146395516805936,,,,,,
down,PRL,0.03143525308616735,,,,,,
down,DUSP8P3,0.0314054029254163,,,,,,
down,P2RX2,0.03131315909694132,,,,,,
down,E2F2,0.03131315072227883,,,,,,
down,RPL23AP34,0.03126217612395776,,,,,,
down,CYP4F30P,0.031224020735726693,,,,,,
down,TMSB15B,0.03116380183725387,,,,,,
down,RPL23AP58,0.0310793730479772,,,,,,
down,DUTP2,0.031067182358722994,,,,,,
down,GAPDHP51,0.031040054209192786,,,,,,
down,VAX2,0.031018203761557644,,,,,,
down,FAM84B,0.03100433041131459,,,,,,
down,HNRNPA3P5,0.030993312595318123,,,,,,
down,HMGN5,0.030993069692896752,,,,,,
