,logFC,betweenness,pagerank,closeness,katz,eigenvector,eigentrust
MYOF,5.62917178460856,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
CSPG4,5.61483259841903,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
TERT,5.5833109464915,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
MME,5.5789712637937,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
MT1E,5.578871405704139,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
LRRC32,5.57094867007953,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
MMP2,5.57076623625219,0.001074761605026732,0.0011360049027870787,0.17469095640858817,0.023050447203796932,0.0037602729655154357,0.0005778388311449056
CLIC3,5.5647843983387695,0.0,0.0004407834242231907,0.15901687888658572,0.022332055231102165,0.0001814870578892482,9.954366418882845e-05
MMP14,5.562224742973549,8.345847932307828e-07,0.0009156384375441747,0.13030817762678962,0.022801594543683974,0.0003438732997080344,0.00043532143875748555
NT5E,5.54169611732472,0.0,0.0010744600838078862,1.0,0.022325095738135653,1.6105499015784634e-108,0.0005
NGF,5.53268884027504,0.00010533723778977298,0.0007041999489154121,0.18581314878892732,0.02256052715094954,0.0035308743808588534,0.0002352629526804264
HOXA11,5.53000684188199,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
TMEM119,5.52517035393229,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
IFNWP19,5.51781208602846,,,,,,
NLRP10,5.51146249517846,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
CTSK,5.50816691038786,0.0,0.0009194895239546203,0.08754483208346919,0.022559739815295143,5.661855321850157e-09,0.0003107704638090281
CCL26,5.5027043594207194,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
RTP4,5.49376386643747,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
SOD3,5.478130379888,0.0,0.0008276303419681775,0.6666666666666666,0.0223273286943007,4.642094039430628e-91,0.0005925297113752122
RP11-179A10.2,5.474498731655309,,,,,,
TMCO4,5.460249533050869,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
TMEM173,5.44952988474772,0.0003770329222610745,0.0011202461867845519,0.1994058670627553,0.02304954223612347,0.012006030698192014,0.00043726375415629277
MYPN,5.4283511429506905,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
TGFBR2,5.423841329484401,0.00304459439571289,0.0021837220127130874,0.22337770382695507,0.024268865393191296,0.05543030757132967,0.00118821144521982
LUM,5.42141415494131,0.0,0.00041183033752712763,0.16876178504085482,0.02233678763647444,0.001679634026306778,9.832971706457429e-05
DDR2,5.4164531310702,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
TMEM204,5.415567761377231,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
ACAN,5.41212370237719,0.0,0.0005054497975377689,0.1498744069215741,0.022327453130751275,0.0012261920065018432,0.00017869301669018955
VASN,5.40540104929708,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
LOXL2,5.40290915070457,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
MYL9,5.40287111112852,0.00010681808927671439,0.0008345974424917358,0.19513081395348836,0.02282141942062597,0.01956597176860027,0.00034063356306567375
GBP3,5.39755404219083,0.0,0.0008311665189561919,0.16029850746268656,0.02255539562148718,0.0005269269790847706,0.00040885739144874873
GATA4,5.38790750451735,5.007508759384698e-07,0.0012897770793319245,0.8,0.02278305844952483,1.5673662783504338e-59,0.0004737985338039599
KDELR3,5.3869833296452105,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
RIPK3,5.3841528835809,0.0002696515724775213,0.0006836991920141606,0.20457142857142857,0.022582171484793963,0.009598042996996285,0.00042391033578949874
CREB3L1,5.382628466994691,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
SBSN,5.38140548708958,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
CPED1,5.3722817952933095,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
FBN1,5.35876141582451,0.0,0.00047651564863474655,0.15784832451499117,0.022341060368378414,0.0008493458628338092,9.760134879002174e-05
SECTM1,5.341153566996019,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
GREM1,5.34086465937599,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
TCIRG1,5.33060899940296,0.0,0.0010744600838078862,1.0,0.022325095738135653,1.6105499015784634e-108,0.0005
PLAC9,5.32091147333833,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
PIEZO1,5.31394093573762,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
CTHRC1,5.30654021205221,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
HHEX,5.305251648237981,1.0015017518769395e-06,0.001394913091259361,0.75,0.022550624536379266,3.296330379143973e-84,0.0006829652996845435
SERPINE2,5.300636559913809,0.0,0.0006429577598538621,0.3225806451612903,0.022331841075399407,9.785945663009078e-67,0.0002609100792048445
PTGER2,5.2995273007131996,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
SYPL2,5.29947963745032,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
FAM109B,5.2927479328571705,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
TBX18,5.29105789420699,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
CPA4,5.28964316893692,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
RP11-443P15.2,5.279026696246509,,,,,,
AZGP1,5.27733331930587,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
CAV2,5.27701311045471,0.0,0.000503325876708605,0.1636197440585009,0.02233415622568495,0.0011002879949296312,0.00011022639888226366
CFH,5.27341826750533,0.0,0.0004957704704290743,0.1555619930475087,0.02233419607114806,0.0006572813528872674,0.0002112267996201962
PHLDA2,5.27108913395761,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
RP11-341N2.5,5.27007007120958,,,,,,
HSD11B1,5.25837953347834,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
VDR,5.257063629326019,0.002205872829428688,0.001486433208848239,0.2272534913245874,0.02357253335567119,0.046631662833165936,0.000730796168800911
ITPR3,5.25225354250596,0.0002684024695030198,0.0010024572306232946,0.16371951219512196,0.02255743041653334,0.001116400390570446,0.00020418590629952367
AHNAK,5.2499849844515,0.002042826098355486,0.0022272514943898177,0.2174969623329283,0.023982950174824692,0.056427929372617,0.001041809422034787
FGF7,5.23795394044212,0.0,0.00047651564863474655,0.15784832451499117,0.022341060368378414,0.0008493458628338092,0.00010537061038524735
ADAMTS2,5.23531619814826,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
MAGEC2,5.22917052770421,0.0,0.0007540070763564113,0.5,0.02232735102611809,2.0372442124598026e-84,0.00027511800404585336
S100A2,5.22891246365541,1.4536426700842253e-05,0.0007651359948790587,0.15789473684210525,0.022564541833890835,0.001406097153649198,0.00036442692670105237
XIRP1,5.2247028841657,0.0,0.000370633993930981,0.1800804828973843,0.022346620784329873,0.013422651966754162,0.00011022639888226372
