,betweenness,pagerank,closeness,katz,hits_authority,hits_hub,eigenvector
CD207,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TAL1,0.0012253373934214356,0.002320575009618758,0.10441962117532783,0.023161097216805183,1.3103979129926272e-12,1.3103979129926274e-12,2.7715851082756653e-12
HCAR2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
IGHV3-11,0.0012159900437372505,0.0055356420668265655,0.11339662447257383,0.024271985882581833,1.023340976260922e-11,1.0233409762609231e-11,2.1040543133203313e-11
IL32,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
AVPR1A,0.0,0.0007971619647670605,0.4545454545454546,0.022466395517561518,3.326563288039974e-24,3.326563288039976e-24,4.5233749259652886e-23
FCN2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
LGALS9,1.0015017518769395e-06,0.0018380937477432688,0.75,0.022688744060868574,1.4161834284096746e-29,1.4161834284096743e-29,3.7137210912685902e-28
CRYAB,0.0,0.0010905747598013535,0.6666666666666666,0.02246408056196628,5.542727569222744e-32,5.542727569222745e-32,1.9026486352469778e-30
NOTCH4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TSPAN32,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CCDC69,0.0,0.0009029738027002084,0.41666666666666663,0.022466350339744524,6.615602223355777e-27,6.615602223355774e-27,1.2553412459365738e-25
PTPRB,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
GRAP2,0.001257677554159128,0.0031836068184113446,0.1424784625579854,0.02361308840678882,6.350929804341032e-10,6.35092980434103e-10,1.0773545869967475e-09
CCM2L,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TPPP2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
FOXS1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SEMA3G,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
COX7A1,6.676678345846263e-07,0.0016098096593164942,0.7777777777777777,0.023407402623707073,8.658403661910098e-11,8.65840366191009e-11,2.5998022151293367e-10
ZIM2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CX3CR1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TLR2,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
KLRB1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
KLHL41,0.0,0.0006328193919837381,0.1554591467823572,0.022469223863309448,1.3863122102414158e-07,1.3863122102414155e-07,1.446631518674131e-07
COL21A1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SIGLEC14,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PNMT,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
IDI2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CAV3,0.00021382062402572658,0.0021211239958360824,0.12744516893894486,0.022918017151443194,1.980311342309086e-08,1.9803113423090858e-08,2.019801999428617e-08
CAMP,5.84209355261548e-06,0.0008941241061363282,0.1138771186440678,0.022705111607948296,0.002079595015115943,0.002079595015115943,0.0020795951275699625
HBE1,1.1948107662631578e-05,0.001119724087319889,0.13214505224339274,0.022950696314366307,1.454462216395086e-05,1.4544622163950859e-05,1.4545525090862215e-05
PDE2A,0.0,0.0007351855171911821,0.1018957345971564,0.022479935448751643,1.7556726580169445e-12,1.7556726580169445e-12,3.692008693321387e-12
ADAMTSL2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MMP28,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MEI4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
LONRF2,0.00010716068745083253,0.0012451661533591444,0.08782679738562092,0.022688962714377408,0.004887185894632581,0.00488718589463258,0.004887185894673226
TNNC2,0.00017463703918042182,0.0022628686534727402,0.16810007818608289,0.023679159628059946,2.559295783067192e-07,2.5592957830671915e-07,3.2165337427258217e-07
SPX,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
HEYL,0.0,0.0010912773938964186,0.12181303116147307,0.022698031256521634,1.1155379200510285e-10,1.1155379200510284e-10,2.0255340216714624e-10
TAGAP,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
C4B,0.0,0.0008925994129683715,0.25,0.022464104159095454,3.2700238034597477e-22,3.270023803459748e-22,3.368893878691981e-21
C1ORF105,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PLPP7,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
KNG1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CD1B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GRAP,1.952928416160032e-05,0.0010963645655161862,0.11780821917808218,0.022707276281249095,8.41663603567012e-11,8.41663603567012e-11,1.6312913251789385e-10
DLK1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GPR174,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PGA5,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
C4B_2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
HYAL1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PRSS45,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GADD45G,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CXORF49,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CXORF49B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
NPHS2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
C9ORF24,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
C21ORF62,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
LDLRAD4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RAMP1,0.0,0.0010905747598013535,0.6666666666666666,0.02246408056196628,5.542727569222744e-32,5.542727569222745e-32,1.9026486352469778e-30
KRT4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ROBO4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PDZD2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SERPINA1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
NOS3,0.0009491156681418467,0.0009192889144141439,0.15785609397944197,0.022712091441138657,9.647141932181947e-06,9.647141932181947e-06,9.649447870422202e-06
C3AR1,1.0015017518769396e-05,0.0014810439067532836,0.42857142857142855,0.022700028265424162,1.852109603596653e-21,1.8521096035966533e-21,1.908108674610096e-20
ADCYAP1,5.007508759384698e-07,0.0013863686343757314,0.5555555555555556,0.022693328805617058,5.99425991926225e-24,5.99425991926225e-24,8.150839972290265e-23
CSDC2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
BCL6B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MUM1L1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ANKRD34C,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SPHKAP,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RAB9B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ACSS1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PCDH17,0.0,0.0012213857857173694,0.12699350265800355,0.022697985185790154,6.730903105437749e-10,6.730903105437748e-10,1.1336485053427774e-09
COLEC11,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
LTB,0.0,0.0008216484070218876,0.09259259259259259,0.02246426137057343,3.163388435627896e-13,3.1633884356278983e-13,6.77344367616104e-13
IL33,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
RBP7,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ICAM2,0.0,0.0008653134797594437,0.29268292682926833,0.022464193406256716,4.021541377161496e-22,4.021541377161497e-22,4.14313384267806e-21
HSPB8,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
SIGLEC9,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
CASZ1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
REG3G,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SLA,0.0,0.0006633723904616021,0.12250712250712249,0.02247107527897044,1.2361847607037387e-10,1.2361847607037387e-10,2.252791127722641e-10
HSPB7,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
ADAMTS9,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
FAM151A,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CYP1A1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
FHOD3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MTTP,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
FAM78A,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ACOT6,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
LOXHD1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CD38,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TNFSF8,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
C1ORF168,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ICOS,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GRM1,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
FCGBP,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
HLA-DQB1,0.0,0.0009425603261456685,0.1244933410538506,0.02270522220000039,0.0004139578813322603,0.00041395788133226027,0.00041395809213197113
RCSD1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CNTN6,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ADSSL1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SPNS3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
VGLL2,0.0,0.0008226649836144299,0.09303331890956296,0.02246637327858185,6.035323065497232e-13,6.035323065497233e-13,1.2518406252904662e-12
ANKRD20A4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
NCR3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CD5L,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SCN10A,0.0,0.0007384126926608462,0.12714370195150798,0.022468689236216043,1.921471196949557e-08,1.9214711969495565e-08,1.9584083769844104e-08
SFRP5,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CLEC4G,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CAPN3,0.0,0.0006271928095167464,0.1575091575091575,0.022482858932611455,1.602914538485779e-07,1.602914538485779e-07,1.7038589288346945e-07
CDR1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PRKAA2,1.0015017518769395e-06,0.0018380937477432688,0.75,0.022688744060868574,1.4161834284096746e-29,1.4161834284096743e-29,3.7137210912685902e-28
ENAM,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
KRT5,0.0,0.0010905747598013535,0.6666666666666666,0.02246408056196628,5.542727569222744e-32,5.542727569222745e-32,1.9026486352469778e-30
CDK18,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ZNF75A,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TNF,0.0,0.0007351855171911821,0.1018957345971564,0.022479935448751643,1.7556726580169445e-12,1.7556726580169445e-12,3.692008693321387e-12
KIR2DL4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TRIM55,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
OTC,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ABLIM2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
EGLN3,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
CHRDL2,1.0015017518769395e-06,0.0018380937477432688,0.75,0.022688744060868574,1.4161834284096746e-29,1.4161834284096743e-29,3.7137210912685902e-28
MFNG,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
LHX6,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
JAG2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ABCA8,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
FXYD6,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CIDEA,0.0,0.0010905747598013535,0.6666666666666666,0.02246408056196628,5.542727569222744e-32,5.542727569222745e-32,1.9026486352469778e-30
GOLGA7B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CADM3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ACR,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
PCK1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
THBS4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ITIH4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
IQCA1L,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
BIN2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
DSCAML1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
WNK2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SULT1E1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MLYCD,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
FREM1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GNA15,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
KRTAP5-1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ALDH1L1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
VTN,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
HMCN2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ASB12,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
IL2RA,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
GHRH,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ARHGEF37,5.007508759384698e-07,0.0020663373839671212,1.0,0.02268649720119367,5.542727569222744e-32,5.542727569222745e-32,1.9026486352469778e-30
TP53TG3D,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ERG,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ZNF704,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CETP,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TPPP,9.26389120486169e-05,0.000914490721802099,0.1154672395273899,0.022698686515650116,0.014871349246784318,0.014871349246784318,0.014871349290728836
THSD7A,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TNFSF10,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PLIN5,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RIIAD1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CHN2,0.0,0.0010905747598013535,0.6666666666666666,0.02246408056196628,5.542727569222744e-32,5.542727569222745e-32,1.9026486352469778e-30
MYH14,0.0,0.0006546769672155703,0.12514551804423749,0.022466444965963936,2.3714011976317267e-08,2.371401197631726e-08,2.4636016251547393e-08
CHGB,0.0,0.0010905747598013535,0.6666666666666666,0.02246408056196628,5.542727569222744e-32,5.542727569222745e-32,1.9026486352469778e-30
LGI4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CLEC9A,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
P2RY2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CMA1,0.0,0.0009029738027002084,0.41666666666666663,0.022466350339744524,6.615602223355777e-27,6.615602223355774e-27,1.2553412459365738e-25
CBLN4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
EDDM3B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ARHGDIB,0.0,0.0007207387127920495,0.09853345554537123,0.022466399173102697,2.6130218338212947e-12,2.613021833821295e-12,5.44020724412851e-12
SLC8A1,0.00021348679010843425,0.001946049532094188,0.13676844783715014,0.023159089245595805,1.799360704667334e-08,1.799360704667334e-08,2.3243228388200336e-08
XCL2,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
P2RY12,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SMIM9,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PI15,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CACNA1S,0.0,0.0009029738027002084,0.41666666666666663,0.022466350339744524,6.615602223355778e-27,6.615602223355774e-27,1.2553412459365727e-25
TSPAN8,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ADHFE1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MYH4,3.368384225479441e-05,0.0009743078919330149,0.1655119322555812,0.02271455284581625,1.0355935543883023e-06,1.0355935543883023e-06,1.0486902130294752e-06
FRMD3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ALOX5,1.0015017518769395e-06,0.0018380937477432688,0.75,0.022688744060868574,1.4161834284096746e-29,1.4161834284096743e-29,3.7137210912685902e-28
KCNH7,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
COQ10A,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SNAP91,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
AL591806.1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
IKZF1,0.0,0.0007063606176513793,0.10131950989632423,0.02247321104847162,7.468630433368812e-13,7.468630433368814e-13,1.5627656892084369e-12
AQP1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CD14,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
AF011889.5,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
F11,0.0,0.0008630110495157502,0.2727272727272727,0.02246635124363642,4.1625215417292206e-22,4.1625215417292216e-22,4.288376865087476e-21
FSD2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
UBXN10,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SHE,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MEF2C,0.00021382062402572658,0.002153965961958777,0.10252742012398665,0.02291576886290755,3.5556303434847075e-12,3.555630343484709e-12,7.172363527024767e-12
TMIGD3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PTGDR,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MS4A6E,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RPL4,0.0008292035097104277,0.0028815020874662666,0.10622529644268774,0.02511225733794606,0.36028588371615355,0.36028588371615355,0.36028588371453274
SPOCK2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GRIA2,2.503754379692349e-06,0.001645484270160432,0.6000000000000001,0.022695487337472117,1.4849759546281024e-23,1.4849759546281024e-23,1.9470594034990257e-22
RARRES1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
AQP4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MURC,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ITM2A,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CORIN,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SYNPO,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PIK3CG,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ALDH1A2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ACACB,1.0015017518769395e-06,0.0018380937477432682,0.75,0.022688744060868574,1.4161834284096746e-29,1.4161834284096743e-29,3.7137210912685902e-28
ITGA7,0.0,0.0007654833912803719,0.1050830889540567,0.022466442810434577,7.269790099031512e-12,7.269790099031512e-12,1.4697238633488333e-11
IGFN1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RBM24,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
SLC25A34,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GAB3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PCDH20,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
DPY19L2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
KCNA2,0.0,0.0010905747598013535,0.6666666666666666,0.02246408056196628,5.542727569222744e-32,5.542727569222745e-32,1.9026486352469778e-30
GPR65,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TFEC,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ADH1B,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
APOBR,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
FGF21,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ADAM11,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
KRTAP5-2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
EPN3,0.0,0.0010905747598013535,0.6666666666666666,0.02246408056196628,5.542727569222744e-32,5.542727569222745e-32,1.9026486352469778e-30
SDPR,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
FCGR1B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ADCK3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GP9,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
NPPC,0.0,0.0009328759881425856,0.3571428571428571,0.022464103480024703,4.0886670336859e-27,4.0886670336858986e-27,7.758435592581862e-26
OR10P1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MPC1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TM4SF18,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TTYH2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
DEFA4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SLC9C1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
C10ORF142,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TMEM56,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SCN4B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RNASE7,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SPTA1,0.0,0.0008288459872928198,0.1192457016084304,0.022464126238342087,2.212622998873108e-09,2.2126229988731073e-09,2.428106015146787e-09
TPO,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CHCHD10,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
AKAP6,0.0,0.0009328759881425857,0.3571428571428571,0.022464103480024703,4.088667033685901e-27,4.0886670336858986e-27,7.758435592581857e-26
FATE1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ZNF705A,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ITIH6,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
HIF3A,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
HMGCLL1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RERG,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
VNN2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
LTF,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
VSIG2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TAT,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
FBXL22,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ATP5G3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
IL25,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MT-ND3,0.0,0.0014158289678566094,1.0,0.023163766239384015,6.390329808734138e-14,6.390329808734139e-14,2.742005659108887e-13
SLC6A13,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
NRTN,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CRIP2,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
QRFPR,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
A2M,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
DEFA5,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CPA3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PTPN20,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TF,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SCGB3A1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
C1QTNF7,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CALCRL,5.007508759384698e-07,0.0020663373839671212,1.0,0.02268649720119367,5.542727569222744e-32,5.542727569222745e-32,1.9026486352469778e-30
NWD2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
COL4A3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ADAP2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
C10ORF62,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
