,logFC,betweenness,pagerank,closeness,katz,eigenvector,eigentrust
IL13RA2,6.146034434779731,0.0,0.0002695965596627955,0.22941704035874438,0.01866606170622602,1.758438424635614e-05,5.377667161954475e-05
LARGE2,6.14560851395815,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
FOXE1,6.13765463010838,0.0007868710461479871,0.000772961338066534,0.2840959573522879,0.021246693916266126,0.0007052398752599796,0.00021510668647817908
HOXD13,6.134359330689651,0.00020466539240451107,0.0006834360301313016,0.28215309949260975,0.02153201782669637,0.001059592270681238,0.0002654779751983333
VRTN,6.13405933082888,0.0,0.00020488701240337136,0.1804967541631386,0.018678527618485177,1.5447852260057154e-07,7.27900594744762e-05
SEMG1,6.12073272354732,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
GLDC,6.09157386048718,0.00024530549878476563,0.0003606643140306834,0.23619575253924283,0.019082996543738774,3.3425906467811666e-05,4.08645947926884e-05
GREM2,6.08933986649652,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
RPSAP52,6.08687580136729,,,,,,
SYT6,6.04768672330142,0.00042335325694780885,0.0005907849673823834,0.23991746389045207,0.019691626861872345,2.2344762919563297e-05,0.00024348487730643513
RP11-382N13.3,6.0421081044752,,,,,,
RAB3B,6.026746765632089,0.0015957351648951984,0.0011649644808795023,0.22021349862258954,0.02044655055023011,8.433541723790677e-06,0.0002510050978759228
OXTR,6.01337936172047,4.0937911673933785e-05,0.00040278702918497935,0.2613938279174331,0.01964676813931772,8.611867483971505e-05,7.193871374962844e-05
SP9,5.9926984156852106,0.0,0.00017659873814640016,0.21942014067593069,0.018675962335877757,1.0436961478935439e-05,9.081021065041862e-06
WNT16,5.99097901155998,0.00014196082143462207,0.0006270470926190452,0.31256109481915934,0.021442500692598634,0.0016515338532678806,0.00035728142252774075
NKX2-3,5.95764480609567,2.4629895557406595e-05,0.00044316319777113736,0.2581231079717457,0.02011896565766688,0.00023460265582540216,0.00015451924905985297
MYL8P,5.95168138453583,,,,,,
HOXC13,5.931637229204941,0.0001423728129803426,0.0006294064345638608,0.26343975283213183,0.021040961835701366,0.00030304695655298126,0.0002349714200579583
RP11-567G24.1,5.89665385631183,,,,,,
ACTBP6,5.894336685091781,,,,,,
ALPPL2,5.887016088024829,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
TMEM158,5.85263223065871,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
ELFN2,5.838329909895751,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
RP4-569D19.5,5.82444186006339,,,,,,
PSG9,5.818758404262071,0.0003267566584067495,0.0004959005509533235,0.2617683176422431,0.01933374752797445,8.875595936892926e-05,0.00031286955388152047
MAGEC1,5.785514386434031,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
PIPSL,5.78488427081506,,,,,,
KLHDC7A,5.78442455311117,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
AHRR,5.77272923927802,0.00013067014549902556,0.00021207288071394283,0.2861937793689863,0.019107004268222687,0.0007787701019015089,0.00010301283270656867
OR52A1,5.77062448176397,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
ADH5P3,5.755541123644201,,,,,,
ZSCAN10,5.75142868432332,0.00044762765936666855,0.0005877850926827753,0.30172210426987495,0.021547112583842547,0.00234231251492201,0.00011251952663403426
CBLC,5.74871511656944,0.0001357504077787079,0.0005072266599262761,0.3174484983866965,0.0209549165392757,0.0020705937567599914,0.000537908607149589
FOXD1,5.744941503973419,2.239461530302755e-05,0.0003214742753463232,0.24408396946564886,0.01935181889184839,0.00011157770204143869,5.3350998757120934e-05
LECT1,5.73572759593635,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
MARCH4,5.73298949225445,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
CH507-42P11.1,5.727326145434869,,,,,,
ISL2,5.71422529706447,0.0005902018142884129,0.0006359798774456218,0.281594011448701,0.020909794590302996,0.0007450140157614543,0.00016601241634529653
IL11,5.693397660224191,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
FOXF2,5.68185954271245,0.0002842513114638441,0.00045566853882363914,0.29054975011358475,0.020228095867828005,0.001216926953477043,9.847232217404771e-05
CPNE7,5.67765221786479,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
HOXC6,5.673115773973299,0.0008665352136298862,0.0013222125174969185,0.2781039356381822,0.024411748246570532,0.0009344412887745213,0.001551293801626606
KRTAP4-12,5.67190361153227,0.0,0.0005436656638311651,0.6666666666666666,0.01866253524116102,8.317327563404504e-56,0.000570281124497992
PADI3,5.66047954512142,0.0,0.0007057661091114403,1.0,0.01866066880099289,6.345617342685321e-61,0.0005
RP11-168P6.2,5.65937527371424,,,,,,
RNASEH1P1,5.641138912743651,,,,,,
IVL,5.62091862609785,0.0006399596194493644,0.00038071076973502814,0.2769597228237332,0.019048041186924814,0.0005186241017992093,6.810765798781406e-05
IFNE,5.616499011156911,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
TRPA1,5.58848425361512,0.0008069309803840174,0.0006155678191540321,0.2650777202072539,0.019737140653522965,7.08072462615253e-05,9.435748450395058e-05
RP11-341D18.2,5.588387714694741,,,,,,
INA,5.588212810465031,0.00037054398366122477,0.00044892043901270575,0.2816560229024444,0.019636473807190566,0.0001896461783791406,0.000292295365531035
DNMT3B,5.58366490909716,0.00031785798577995935,0.0011487825184203994,0.3221662468513854,0.03547748268113112,0.05448689583165994,0.002424916406274456
CRYGEP,5.57777807839332,,,,,,
POU5F1,5.5753402665168705,0.007733329352959705,0.0030225142019505973,0.3665806821438808,0.03516931799973479,0.012925134206073515,0.0013231331473674273
PLPP4,5.55422561418051,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
CCKBR,5.534098426706571,0.0012202445838729221,0.0006691854638111224,0.3025070955534532,0.020763510501115235,0.0007392951791775309,0.00024078894917775042
ACTG1P11,5.52068246061519,,,,,,
ACTG1P2,5.52068246061519,,,,,,
RPL19P20,5.5167235621281305,,,,,,
CTD-2228K2.2,5.50334502522177,,,,,,
SEPT7P7,5.500726617742179,,,,,,
GDF5,5.49695304067301,0.0016627379984181167,0.0010895719650325728,0.28767431399010346,0.021600002731417923,0.0004530297988660878,0.0003555787310780456
TMEM200A,5.48827803454512,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
CAPN12,5.46364786754028,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
WNT5A,5.46330503722531,0.008444217637138653,0.0025722850523872847,0.3719104390811282,0.03192524474342555,0.010372533659067158,0.0014214635785873343
