,logFC,betweenness,pagerank,closeness,katz,hits_authority,hits_hub,eigenvector,eigentrust
VNN2,-0.9803947193650162,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
CH17-60O17.5,-0.9801883996523968,,,,,,,,
MRPL35P3,-0.9795389507643748,,,,,,,,
RP11-407P15.1,-0.979417502533769,,,,,,,,
AC027682.1,-0.979296257093465,,,,,,,,
LTF,-0.9788587968584336,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
VSIG2,-0.9767174765449137,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
KCTD9P4,-0.9762827961628578,,,,,,,,
TAT,-0.9762548522319469,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
RP11-1094M14.8,-0.9758814315388125,,,,,,,,
RP11-190C22.1,-0.9752954698195015,,,,,,,,
FBXL22,-0.9743405181424104,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
ATP5G3,-0.9742265719617313,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
IL25,-0.974042851366352,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
PRSS51,-0.973315726370785,,,,,,,,
MT-ND3,-0.9732635837943096,-0.1636552691787419,1.4639666306606494,1.6804360062726607,0.9850483873197511,-0.11239015382942086,-0.11239015382942086,-0.11239018571748602,1.07001106727631
SLC6A13,-0.9725398550722517,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
NRTN,-0.9721103499671689,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
RP11-605P22.1,-0.9712654884053933,,,,,,,,
CRIP2,-0.9712080853935768,-0.1636552691787419,1.4639666306606494,1.6804360062726607,0.1403194613380425,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,1.0719774416434267
RP11-26C10.1,-0.9711839164424025,,,,,,,,
QRFPR,-0.9711286076149319,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
A2M,-0.970933751743531,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
DEFA5,-0.9709135973429809,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
RPL9P16,-0.9707567306509078,,,,,,,,
RPL12P30,-0.9702396449986735,,,,,,,,
CPA3,-0.9699854842679602,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
PTPN20,-0.9697884106702334,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
TF,-0.9692591784794357,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
SCGB3A1,-0.9689485656669294,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
C1QTNF7,-0.9681883608210945,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
CALCRL,-0.9678337973456648,-0.1625203288856452,2.5038142960806473,1.6804360062726607,0.4106867911765764,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,1.0719774416434267
OR5AK4P,-0.967335908046933,,,,,,,,
NWD2,-0.9670517288495498,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
CTD-2183H9.7,-0.9670258733597117,,,,,,,,
AC094019.4,-0.9668967108433193,,,,,,,,
COL4A3,-0.9664870748964477,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
ADAP2,-0.9663609032685431,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
CTD-2207L17.1,-0.9663131612557816,,,,,,,,
C10ORF62,-0.9662902042912793,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
COLQ,-0.9662531030564743,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
AC010980.2,-0.9662391240592698,,,,,,,,
NMNAT3,-0.9662290308012059,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
PLG,-0.9659887853431338,-0.1636552691787419,0.58027872201501,-0.4598839272774429,0.14575574925002432,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,0.34112496193463154
KLHL30,-0.9650636817265197,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
RP3-340B19.5,-0.9649536614710303,,,,,,,,
AC103563.4,-0.9642813400522044,,,,,,,,
TAS2R12,-0.964201616087408,,,,,,,,
RPL23AP1,-0.9640161598046174,,,,,,,,
AQP10,-0.9632158538606534,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
APOD,-0.9632149617417185,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
NAT8B,-0.9630082600462124,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
